,source_id,ra,dec,pmra,pmdec,best_neighbour_multiplicity,number_of_mates,g_mean_psf_mag,i_mean_psf_mag,phi1,phi2,pm_phi1,pm_phi2
3002,752552732107645568,154.8417487958152,34.79214575335872,-3.1307537133495655,-14.136497089802429,1,0,18.1695995330811,17.2877998352051,-37.998485408726765,-4.368763766452951,-6.920505523259357,-4.07358894157925
3003,752396081765126144,154.04374486819745,33.81065514039555,-5.9064968303728,-13.148630609465382,1,0,20.1366004943848,18.9419002532959,-39.175400299923524,-4.513828702227596,-8.054779275550883,-1.2151425986254834
3004,752168929535206528,154.99097828157232,33.72987359198776,-6.617189329737946,-12.485799455786832,1,0,19.5359992980957,18.4794006347656,-38.71874757787907,-5.161508105421195,-7.9796462181191,-0.3845545960779473
3005,752401716762211968,153.76679232075693,33.78120725293536,-5.730997587057462,-12.257483078253433,1,0,18.2891006469727,17.44700050354,-39.34800400763203,-4.358187104391628,-7.276664009734067,-0.7287327018233224
3006,752248545343977984,155.3736826505457,33.71665949938926,-5.250692602032594,-11.926324626146936,1,0,15.3698997497559,14.8923997879028,-38.517539602712986,-5.409202049133039,-6.640701219722698,-1.0949425365108054
3007,660090362626557696,131.44936007688426,18.051106499557545,-2.3516277052160848,-13.720896195803784,1,0,20.0638999938965,19.5359992980957,-63.624620531777964,3.1643965619535153,-8.00343056395922,-1.812720833801796
3008,660148602383233536,131.00017821507132,18.170211316243464,-3.8238866906982336,-14.11322838053147,1,0,18.9883995056152,18.440299987793,-63.736824217468836,3.5932413032098736,-9.099279478509503,-0.6858146403532874
3009,660048752983963904,132.73176207691674,18.61763559215329,-5.26283057088518,-12.11923952620684,1,0,19.2611999511719,18.6222991943359,-62.51781190544369,2.402397779761498,-8.02455924730423,1.3885013377782744
3010,660086308178825472,131.43506270357855,17.947776904528208,-5.349571427576468,-13.2843176184849,1,0,21.5543994903564,20.3437004089355,-63.720845109792094,3.124016023214114,-9.143464364378993,0.9944457855079125
3011,660234433011147776,132.20376722358395,18.814087486668146,-3.3093694215194005,-13.144903201125144,1,0,21.7278003692627,19.474100112915,-62.60299374451773,2.93289559708635,-7.926579369116142,-0.7526176945435223
3012,660141008881097088,131.41746307326233,18.201667306064387,-4.818985693997945,-12.412105454166925,1,0,21.74049949646,20.2712993621826,-63.50971233481977,3.2665001761653336,-8.112758713685393,0.9859198637947382
3013,660236047917570176,132.50142445300756,18.602696706173237,-3.2058026938292667,-14.10765929822825,1,0,20.7562999725342,19.7129001617432,-62.64193365516155,2.582670456653707,-8.698198412840869,-1.369554630981797
3014,660240961360241024,132.48327469451928,18.72685949624814,-5.361287950612867,-11.569579513330691,1,0,21.5456008911133,19.5753002166748,-62.543669363834226,2.6606217618989763,-7.6048285293073405,1.7827364117464743
3015,659991750177676416,132.58028850325113,18.01914663829748,-3.379007732200325,-13.21733567913733,1,0,20.4344005584717,18.8938007354736,-63.10653901374951,2.221204038987864,-8.039556236202952,-0.7928701370184111
3016,660090470000919424,131.42861914206972,18.048457091269274,-3.600051410596553,-13.705336437179103,1,0,21.6683006286621,19.7665996551514,-63.636873335812254,3.180088444398906,-8.62071327696548,-0.7247355781276058
3017,660097956128770432,131.92696989267017,18.086875882046613,-6.607422355001488,-13.069181305307271,1,0,21.1361999511719,19.1039009094238,-63.36391261680137,2.7906839853934766,-9.572241643593689,2.1375631646051447
3018,660043221066052224,132.68730656973622,18.48777827609171,-6.553370136903809,-11.2922796307955,1,0,20.9759998321533,20.0930995941162,-62.65113522523944,2.372483265111628,-7.977310227518478,2.921383233756546
3019,659937736669992576,132.7101537210433,17.871759618750144,-3.1160512410597287,-14.388494014467263,1,0,,20.0520000457764,-63.170429714415945,2.039791572203017,-8.913216822442005,-1.634385318292325
3020,660170867494882560,131.41000160523,18.4276321215989,-5.05860611671978,-13.090285258747576,1,0,20.2078990936279,18.9057998657227,-63.317801562470606,3.3865191291176817,-8.810215332557027,0.8588331604060571
3021,660227870299860608,132.17280190993893,18.63128475574772,-2.6467392911003036,-13.501186882288483,1,0,20.8405990600586,19.6609001159668,-62.7756355158844,2.8654570009961113,-7.906060758829798,-1.5064562902288898
3022,752818019352652672,156.88754559355408,35.23641172382719,-5.635364792772562,-13.466401103665682,1,0,20.9715995788574,18.9951992034912,-36.54447987493097,-5.32040649492758,-7.949322154920194,-2.0572630871716315
3023,752904331015738624,156.57753237913448,35.84064514222558,-5.380277968437547,-13.495498437223844,1,0,19.9027996063232,19.032600402832,-36.26757946219806,-4.726563846181055,-7.811179026377189,-2.220274741160629
3024,752906358240301312,156.32815819719917,35.831450475684335,-5.832216320476535,-13.346167651671786,1,0,18.8605995178223,18.5524005889893,-36.410832907836266,-4.583143309808783,-8.018681973024412,-1.7476672507418853
3025,752975524393419904,155.4123450105288,35.49294377921448,-4.701715717056647,-12.635987180326415,1,0,21.6875991821289,19.7623996734619,-37.16188675348519,-4.255291935425516,-6.788086178862496,-1.9816568901020497
3026,752775619435688448,155.9513504907817,35.165246016864536,-4.021184391479242,-13.095379173703078,1,0,19.1497001647949,18.6602993011475,-37.113348486367784,-4.801568343882573,-6.648051695130971,-2.869030863162928
3027,752866122986168832,156.95975922111333,35.81339223331138,-5.291179484644996,-11.705706686055345,1,0,20.3966999053955,18.49049949646,-36.07776806110536,-4.973571685875938,-6.410857989812094,-1.1320116805676912
3028,752765144010156160,155.85043284679563,35.20375041532716,-4.316206286655571,-12.592667583873181,1,0,19.9414005279541,19.1100006103516,-37.13983702588263,-4.714454998313531,-6.476647974903258,-2.3001255768415403
3029,752751984230360576,155.9140151499255,35.11653067977924,-5.411417150152652,-11.534220785865006,1,0,18.7844009399414,18.4606990814209,-37.17019714562497,-4.811377488653039,-6.4169803146585975,-0.7866088248813566
3030,752709854896006784,156.63761229425896,34.90060015253337,-4.438023200720673,-12.912348407960645,1,0,20.3759002685547,19.882999420166,-36.932074698939346,-5.395871149473491,-6.750880924619548,-2.530747424322963
3031,753053349200928256,155.49565565382406,35.804090861544175,-4.674437595558846,-12.577715456490537,1,0,21.9573001861572,20.0179004669189,-36.88361174182944,-4.09918441683189,-6.719027451207414,-1.9749099236881142
3032,752977590272610176,155.27931521767633,35.50005968037346,-2.4935869155377355,-13.458316946287116,1,0,19.4920997619629,17.7388000488281,-37.22858760094584,-4.169525397990322,-5.947602844097721,-4.161764015094623
3033,752960543547040512,155.50116822212868,35.34257685490136,-6.2758501996291844,-11.917769194882025,1,0,19.7621002197266,18.8138008117676,-37.22640056465417,-4.409277985340158,-7.293787703222902,-0.34026823058806815
3034,752728958910884992,156.47833412158036,35.10199976078428,-3.3493880285087045,-13.025119807110316,1,0,21.8313999176025,19.8041000366211,-36.870580351229364,-5.163847658006342,-6.110348226786527,-3.390904930643523
3035,752852172932284288,157.36587481768387,35.66002319483029,-4.797016951627151,-13.183310855083874,1,0,18.779899597168,18.2835998535156,-35.96641693232664,-5.319823348354326,-7.140564499919342,-2.553435490084262
3036,752671028391479808,156.06204108977838,34.44634546369303,-3.298977120482638,-13.80131898855107,1,0,17.9057006835938,17.068000793457,-37.58937779128394,-5.349518752999907,-6.691358185627618,-3.8926665159700926
3037,752931578287883776,156.65945967196788,36.05169601569118,-6.04464088338589,-13.649578909172487,1,0,20.4393997192383,19.3034000396729,-36.06629895198296,-4.6333038460863865,-8.366446608103868,-1.8465700196464774
3038,752717968089398784,156.22823170013646,34.82045781355485,-6.801705306092655,-11.87083521332703,1,0,16.5041007995605,15.777099609375,-37.21828329900336,-5.200819732533368,-7.587246438419537,-0.02179420695773258
